time,BBL,BBM,BBU,Histogram,Histogram_before,Histogram_after,BBU_before,BBU_after,BBM_before,BBM_after,BBL_before,BBL_after,Cluster
26/11/2018,15189.070479690954,15694.5,16199.929520309046,60.5104807847481,80.42054585456015,60.69288967457518,16102.585787905173,16328.336534402964,15575.285714285714,15794.857142857143,15047.985640666257,15261.37775131132,1
27/11/2018,15277.616681794232,15727.5,16177.383318205768,48.718274235702665,82.80072206379317,66.6198421950994,16127.03696699488,16401.316274289697,15597.857142857143,15826.57142857143,15068.677318719407,15251.82658285316,1
28/11/2018,15298.698300701164,15743.0,16187.301699298836,39.795156709187,81.01822635007473,74.47978002072361,16151.079050279937,16483.29620168969,15625.857142857143,15866.214285714286,15100.635235434349,15249.132369738883,1
29/11/2018,15325.028605055395,15762.0,16198.971394944605,35.600098504826896,75.35024777881539,79.58715399197156,16176.538045149717,16566.914649786147,15656.07142857143,15909.135714285714,15135.60481199314,15251.356778785279,1
30/11/2018,15325.028605055395,15762.0,16198.971394944605,31.31638515240641,67.00763780820911,81.98225032154616,16192.972888664515,16649.217727835938,15685.92857142857,15958.414285714285,15178.884254192628,15267.610843592633,1
03/12/2018,15227.521626702317,15805.5,16383.478373297683,73.71718201363004,57.27323013206483,77.16835333519609,16198.899390561095,16708.83927115812,15711.642857142857,16007.407142857142,15224.38632372462,15305.975014556172,1
04/12/2018,15181.184518169592,15856.5,16531.815481830406,97.0394712940688,53.70149773203764,68.18597342114566,16223.630857825241,16750.00179367295,15737.357142857143,16055.399999999998,15251.083427889043,15360.79820632705,1
05/12/2018,15194.565921701145,15907.5,16620.434078298855,98.66365981220443,55.2424355277957,56.63282646318532,16268.264454690137,16779.826284210285,15764.42857142857,16099.892857142855,15260.592688167006,15419.95943007543,1
06/12/2018,15210.75850258711,15949.5,16688.24149741289,90.20694187937218,60.69288967457518,40.571710539970944,16328.336534402964,16800.1600316034,15794.857142857143,16138.1,15261.37775131132,15476.039968396599,1
07/12/2018,15279.838808901235,16020.5,16761.161191098763,94.81472148855647,66.6198421950994,16.782144452081717,16401.316274289697,16815.234172242104,15826.57142857143,16162.521428571428,15251.82658285316,15509.808684900756,1
10/12/2018,15340.599468380164,16062.45,16784.30053161984,71.35171630356257,74.4797800207236,-7.442626011,16483.296201689685,16830.42813370274,15866.214285714286,16177.521428571428,15249.132369738885,15524.614723440118,1
11/12/2018,15438.807058706863,16106.95,16775.092941293136,48.08205945942859,79.58715399197153,-30.20658475,16566.914649786147,16849.643163900135,15909.135714285714,16182.664285714285,15251.35677878528,15515.685407528437,1
12/12/2018,15496.070823447097,16148.45,16800.829176552907,40.01990310917952,81.98225032154615,-50.70159566,16649.217727835938,16865.878653004045,15958.414285714285,16180.449999999999,15267.610843592633,15495.021346995956,1
13/12/2018,15564.946860565744,16192.45,16819.953139434256,34.16281189571583,77.16835333519609,-70.6813986,16708.839271158115,16881.13460842123,16007.407142857144,16170.735714285713,15305.975014556172,15460.336820150202,1
14/12/2018,15608.694487939807,16218.95,16829.205512060194,17.7916311064821,68.18597342114565,-89.49448003,16750.001793672953,16899.91575732772,16055.4,16153.878571428571,15360.79820632705,15407.841385529424,1
17/12/2018,15603.322270835282,16216.95,16830.577729164717,-22.22086958,56.632826463185324,-102.8305386,16779.82628421028,16923.109787755344,16099.892857142857,16133.592857142856,15419.95943007543,15344.075926530377,1
18/12/2018,15516.21982443033,16191.45,16866.680175569672,-71.71224113,40.57171053997094,-106.8771587,16800.160031603406,16942.853507013835,16138.1,16114.021428571428,15476.039968396599,15285.189350129027,1
19/12/2018,15444.241738155706,16167.45,16890.658261844295,-98.22167694,16.782144452081717,-103.5515964,16815.234172242104,16959.469981514267,16162.521428571428,16096.021428571428,15509.808684900756,15232.572875628593,1
20/12/2018,15376.301847325094,16142.95,16909.598152674906,-111.2656517,-7.442626011,-98.91682874,16830.428133702742,16966.094027551873,16177.521428571428,16071.735714285713,15524.614723440118,15177.377401019558,1
21/12/2018,15351.422399719726,16132.95,16914.477600280276,-103.4451733,-30.20658475,-96.30519815,16849.643163900135,16963.570868362247,16182.664285714285,16038.021428571428,15515.685407528437,15112.47198878061,1
24/12/2018,15322.155172645464,16124.45,16926.744827354538,-105.6958087,-50.70159566,-92.1439949,16865.87865300404,16949.700776842164,16180.449999999999,15996.307142857142,15495.021346995956,15042.913508872121,1
25/12/2018,15241.226445594375,16100.95,16960.67355440563,-113.8999389,-70.6813986,-82.91710775,16881.13460842123,16919.341465467365,16170.735714285713,15951.021428571428,15460.336820150202,14982.70139167549,1
26/12/2018,15156.96405784193,16074.95,16992.935942158074,-115.5732798,-89.49448003,-69.80700289,16899.91575732772,16862.93638560394,16153.878571428571,15901.307142857142,15407.841385529424,14939.677900110344,1
27/12/2018,15104.01378962087,16054.45,17004.886210379133,-100.0385815,-102.8305386,-54.88228957,16923.109787755344,16792.481191740702,16133.592857142856,15849.742857142857,15344.075926530375,14907.00452254501,1
28/12/2018,15075.926416652685,16041.45,17006.973583347317,-74.94274061,-106.8771587,-41.6655393,16942.853507013835,16709.305642544008,16114.021428571428,15795.035714285714,15285.189350129023,14880.765786027425,1
02/01/2019,14989.933525061844,15972.95,16955.96647493816,-78.8222784,-103.5515964,-26.47046323,16959.469981514267,16613.269197669182,16096.021428571428,15744.114285714286,15232.572875628593,14874.959373759388,1
03/01/2019,14897.084514047097,15896.95,16896.815485952906,-85.16375918,-98.91682874,-8.492428064,16966.094027551877,16500.39830069606,16071.735714285713,15698.550000000001,15177.377401019558,14896.701699303943,1
04/01/2019,14835.245813286048,15832.45,16829.654186713953,-76.56738585,-96.30519815,10.215661519297855,16963.570868362247,16376.11294806982,16038.021428571428,15658.485714285713,15112.47198878061,14940.858480501609,1
07/01/2019,14819.741625217956,15783.95,16748.158374782048,-49.31172891,-92.1439949,25.186459345054633,16949.700776842168,16258.233932118272,15996.307142857142,15624.064285714285,15042.913508872123,14989.894639310298,1
08/01/2019,14855.799616885908,15726.95,16598.100383114095,-23.80254579,-82.91710775,34.51105764343265,16919.341465467372,16161.791772119292,15951.021428571428,15597.785714285714,14982.701391675493,15033.779656452138,1
09/01/2019,14875.300146663525,15693.5,16511.699853336475,4.4344117595028365,-69.80700289,38.3617375633827,16862.936385603945,16077.404337744909,15901.307142857142,15576.07142857143,14939.677900110344,15074.738519397948,1
10/01/2019,14892.255261029593,15658.5,16424.744738970407,17.574511268320208,-54.88228957,41.044884879822916,16792.48119174071,16008.15875220379,15849.742857142857,15560.57142857143,14907.00452254501,15112.984104939067,1
11/01/2019,14949.288639185583,15616.5,16283.711360814417,27.54325405560695,-41.6655393,42.032696038717454,16709.305642544005,15957.873254937518,15795.035714285712,15550.642857142857,14880.765786027423,15143.412459348196,1
14/01/2019,15049.280792858985,15578.0,16106.719207141015,40.68248701592407,-26.47046323,40.80747062549017,16613.269197669186,15934.517933799045,15744.114285714284,15547.142857142857,14874.959373759386,15159.767780486669,1
15/01/2019,15144.343281669708,15552.0,15959.656718330292,54.389241235453426,-8.492428064,37.61936807618353,16500.398300696055,15934.412087937986,15698.55,15549.92857142857,14896.701699303941,15165.445054919157,1
16/01/2019,15162.994736878787,15543.0,15923.005263121213,55.48385587207227,10.215661519297855,33.920532257671304,16376.112948069818,15940.519704280192,15658.485714285713,15556.714285714286,14940.85848050161,15172.908867148379,1
17/01/2019,15162.994736878787,15543.0,15923.005263121213,41.469642297148795,25.186459345054633,30.747510781123083,16258.233932118272,15946.936544753451,15624.064285714285,15564.214285714286,14989.8946393103,15181.49202667512,1
18/01/2019,15162.0121872842,15541.5,15920.9878127158,31.389171199153168,34.51105764343265,29.459004238408493,16161.79177211929,15955.237603808378,15597.785714285714,15572.714285714286,15033.77965645214,15190.190967620192,1
21/01/2019,15159.97435981743,15550.0,15940.02564018257,36.35654248340175,38.3617375633827,29.99025439779842,16077.404337744907,15967.033604330196,15576.07142857143,15585.357142857143,15074.738519397952,15203.68068138409,1
22/01/2019,15162.287120049481,15547.0,15931.712879950519,34.45793216786869,41.04488487982292,32.11289848314855,16008.158752203788,15979.619548480017,15560.57142857143,15604.785714285714,15112.984104939069,15229.95188009141,1
23/01/2019,15163.768040828285,15553.5,15943.231959171715,32.10590912333304,42.032696038717454,32.95166705212892,15957.873254937518,15984.506956357305,15550.642857142857,15627.214285714286,15143.412459348196,15269.921615071265,1
24/01/2019,15184.084202697122,15571.5,15958.915797302878,32.07252339030693,40.80747062549016,37.8808991854619,15934.517933799047,16008.90545347806,15547.142857142857,15653.357142857143,15159.767780486667,15297.808832236225,1
25/01/2019,15215.241422483343,15590.5,15965.758577516657,29.592005142486748,37.61936807618353,44.29987318077769,15934.412087937988,16044.6280655532,15549.92857142857,15681.857142857143,15165.445054919155,15319.086220161087,1
28/01/2019,15223.076853565968,15595.5,15967.923146434032,19.258491961311208,33.920532257671304,54.40601010936315,15940.519704280194,16099.716334480898,15556.714285714286,15715.285714285714,15172.908867148377,15330.85509409053,1
29/01/2019,15222.904773899716,15601.0,15979.095226100284,22.369625400151058,30.747510781123083,63.79903626229599,15946.936544753455,16165.339447312714,15564.214285714286,15753.5,15181.492026675116,15341.660552687286,1
30/01/2019,15254.402356164703,15638.5,16022.597643835297,40.07529359913129,29.459004238408493,69.54546617344124,15955.237603808378,16234.445569266483,15572.714285714286,15791.635714285714,15190.190967620192,15348.825859304945,1
31/01/2019,15346.185511000745,15683.0,16019.814488999255,49.31644076531954,29.990254397798424,73.2849962085263,15967.033604330196,16314.953180703265,15585.357142857143,15828.485714285713,15203.68068138409,15342.018247868164,1
01/02/2019,15443.556185687268,15710.5,15977.443814312732,37.977289106195656,32.11289848314855,77.50044270416538,15979.619548480016,16411.1144656897,15604.785714285714,15865.764285714284,15229.951880091412,15320.414105738872,1
11/02/2019,15379.294722851835,15754.5,16129.705277148165,66.57714832363777,32.95166705212892,77.60516854920242,15984.506956357303,16498.24443572127,15627.214285714286,15902.82857142857,15269.92161507127,15307.412707135876,1
12/02/2019,15364.183137957369,15790.0,16215.816862042631,74.52482310969728,37.88089918546189,75.68035127879627,16008.905453478059,16581.851697261864,15653.357142857143,15942.178571428569,15297.808832236227,15302.50544559528,1
13/02/2019,15305.458971072077,15829.5,16353.541028927923,90.00145046140949,44.29987318077769,71.68252224586897,16044.6280655532,16656.70607928549,15681.857142857143,15984.314285714285,15319.086220161087,15311.922492143083,1
14/02/2019,15298.542984077012,15868.5,16438.457015922988,88.12080847068091,54.40601010936315,68.34609335155848,16099.716334480898,16733.29752699701,15715.285714285714,16028.735714285713,15330.85509409053,15324.17390157442,1
15/02/2019,15304.559502488317,15905.45,16506.340497511683,80.30030297714802,63.79903626229599,64.63194778337258,16165.339447312712,16808.041672681295,15753.5,16075.378571428571,15341.660552687288,15342.715470175854,1
18/02/2019,15298.53223094326,15940.95,16583.367769056742,75.49315101091487,69.54546617344124,59.625315183777566,16234.445569266481,16876.723139787187,15791.635714285714,16124.164285714285,15348.825859304945,15371.605431641388,1
19/02/2019,15292.327190782227,15971.45,16650.572809217774,67.48541457566927,73.28499620852628,51.00863882570808,16314.953180703267,16934.48883489239,15828.485714285713,16173.22857142857,15342.018247868162,15411.968307964755,1
20/02/2019,15288.284932630871,16013.95,16739.61506736913,67.31022923889708,77.50044270416537,40.38264710314734,16411.1144656897,16978.195143554596,15865.764285714287,16222.007142857141,15320.414105738872,15465.819142159695,1
21/02/2019,15329.832307173187,16065.45,16801.067692826815,61.05110221685422,77.60516854920242,30.51210481028611,16498.24443572127,17008.81957952732,15902.828571428572,16271.142857142857,15307.412707135876,15533.466134758395,1
22/02/2019,15371.378296906698,16124.45,16877.5217030933,62.01664723091841,75.68035127879627,19.83075673074169,16581.851697261867,17024.134861110328,15942.17857142857,16318.135714285716,15302.505445595278,15612.136567461104,1
25/02/2019,15384.302850096381,16179.45,16974.59714990362,64.76580621050746,71.68252224586897,7.150248896806188,16656.706079285494,17023.492137740574,15984.314285714285,16360.914285714285,15311.922492143083,15698.336433688,1
26/02/2019,15434.350482698335,16231.95,17029.549517301668,54.30128399984679,68.34609335155848,-4.676167772,16733.29752699701,17012.045388215458,16028.735714285713,16400.192857142858,15324.17390157442,15788.340326070258,1
27/02/2019,15500.761961202008,16282.45,17064.138038797995,40.4467228137498,64.63194778337258,-15.24547032,16808.04167268129,16979.41819091827,16075.378571428571,16437.68571428571,15342.715470175854,15895.95323765316,1
28/02/2019,15574.86732504581,16314.9,17054.93267495419,7.1686800691828125,59.62531518377757,-21.967375,16876.723139787187,16947.549302819956,16124.164285714285,16471.399999999998,15371.605431641385,15995.250697180049,1
01/03/2019,15665.240771995435,16355.4,17045.559228004564,-7.071712819,51.00863882570808,-20.41439513,16934.48883489239,16938.358540833604,16173.22857142857,16506.18571428571,15411.968307964757,16074.012887737828,1
04/03/2019,15803.361255364101,16409.4,17015.438744635903,-8.042693833,40.38264710314734,-16.08012955,16978.195143554593,16946.31385929276,16222.007142857141,16537.68571428571,15465.819142159691,16129.057569278675,1
05/03/2019,15922.071325825664,16453.4,16984.72867417434,-12.75278933,30.51210481028611,-9.646158906,17008.81957952732,16969.521947299007,16271.142857142857,16568.18571428571,15533.466134758395,16166.849481272424,1
06/03/2019,15987.701913684652,16478.9,16970.09808631535,-23.99774863,19.83075673074169,-2.029091457,17024.134861110328,17000.8325710297,16318.135714285714,16599.835714285713,15612.136567461106,16198.838857541732,1
07/03/2019,16064.377729374146,16506.9,16949.422270625855,-28.48363268,7.150248896806188,6.117179781344687,17023.492137740574,17042.574519218473,16360.914285714285,16632.2,15698.336433688002,16221.82548078153,1
08/03/2019,16254.052342282315,16544.9,16835.747657717686,-33.538395,-4.676167772,12.786641045381325,17012.045388215458,17102.747131817432,16400.192857142854,16662.564285714285,15788.34032607026,16222.38143961114,1
11/03/2019,16269.949541734022,16550.9,16831.85045826598,-39.8846527,-15.24547032,17.60469035937508,16979.418190918273,17164.50537637898,16437.68571428571,16693.64285714286,15895.95323765316,16222.780337906734,1
12/03/2019,16216.5761058999,16598.9,16981.223894100105,3.7991462452511655,-21.967375,13.037991842387056,16947.549302819956,17204.90557581239,16471.399999999998,16718.649999999998,15995.250697180047,16232.394424187612,1
13/03/2019,16188.674026150016,16629.9,17071.125973849987,22.297165257282302,-20.41439513,3.6193056798802274,16938.358540833604,17232.252160217,16506.18571428571,16738.8,16074.012887737828,16245.347839783,1
14/03/2019,16186.614709781918,16666.9,17147.185290218087,32.28500516046256,-16.08012955,-10.54305257,16946.31385929276,17248.31468907133,16537.68571428571,16750.87857142857,16129.057569278672,16253.442453785812,1
15/03/2019,16211.627547569806,16700.45,17189.272452430196,29.32172351864628,-9.646158906,-25.08884678,16969.521947299007,17258.02644782907,16568.18571428571,16756.95,16166.849481272424,16255.87355217093,1
18/03/2019,16225.284092052732,16733.45,17241.615907947267,28.54026598934766,-2.029091457,-38.78176983,17000.8325710297,17260.141552407422,16599.835714285717,16758.092857142856,16198.838857541732,16256.044161878295,1
19/03/2019,16257.944054089572,16757.45,17256.955945910428,13.14783384609592,6.117179781344687,-49.03706651,17042.574519218473,17258.60494623248,16632.2,16758.242857142857,16221.82548078153,16257.880768053232,1
20/03/2019,16272.741829803188,16768.45,17264.158170196813,-6.158307501,12.786641045381325,-54.3003264,17102.74713181744,17256.7977979393,16662.564285714285,16759.178571428572,16222.38143961114,16261.559344917845,1
21/03/2019,16283.874709866053,16773.95,17264.025290133948,-28.16774337,17.60469035937508,-53.75580185,17164.505376378984,17257.82373024076,16693.64285714286,16761.47142857143,16222.780337906734,16265.119126902095,1
22/03/2019,16279.34793531773,16770.95,17262.552064682273,-43.63363788,13.037991842387056,-48.56541416,17204.905575812387,17263.03818896905,16718.649999999998,16767.192857142858,16232.394424187614,16271.347525316665,1
25/03/2019,16243.277007801604,16751.45,17259.622992198398,-66.85150256,3.6193056798802274,-34.60739372,17232.252160216998,17284.651397420883,16738.8,16782.62857142857,16245.347839783002,16280.605745436264,1
26/03/2019,16228.645236265625,16742.95,17257.254763734374,-72.49883597,-10.54305257,-14.7127991,17248.314689071332,17328.86378646662,16750.87857142857,16807.492857142857,16253.442453785814,16286.121927819095,1
27/03/2019,16226.47836000429,16741.45,17256.42163999571,-67.31019536,-25.08884678,6.981670229390539,17258.02644782907,17390.70146027323,16756.95,16841.0,16255.873552170931,16291.298539726768,1
28/03/2019,16270.800297314145,16758.5,17246.199702685855,-58.63924292,-38.78176983,28.195253124717414,17260.14155240742,17467.51598368356,16758.092857142856,16880.85714285714,16256.044161878293,16294.198302030725,1
29/03/2019,16298.491867855466,16775.0,17251.508132144532,-43.00112673,-49.03706651,44.922564958263024,17258.60494623248,17549.248710585827,16758.242857142854,16920.428571428572,16257.880768053234,16291.608432271314,1
01/04/2019,16308.793183755806,16790.0,17271.206816244194,-24.35607155,-54.3003264,55.397169602931534,17256.7977979393,17631.668406821587,16759.17857142857,16959.64285714286,16261.559344917843,16287.617307464126,1
02/04/2019,16322.946724219708,16811.0,17299.05327578029,-7.300924005,-53.75580185,60.912668712850504,17257.823730240758,17714.026693554657,16761.471428571425,16997.785714285714,16265.119126902095,16281.54473501677,1
03/04/2019,16308.0845486388,16859.5,17410.915451361197,30.854640476770143,-48.56541416,63.07426885912899,17263.03818896905,17796.427471759216,16767.192857142854,17034.85714285714,16271.347525316663,16273.28681395507,1
04/04/2019,16267.258512945436,16917.0,17566.741487054565,66.76332640400562,-34.60739372,59.776921342217825,17284.65139742088,17867.400781593897,16782.62857142857,17068.285714285714,16280.605745436262,16269.170646977533,1
05/04/2019,16262.714643358018,16976.0,17689.28535664198,84.55108992600915,-14.7127991,54.91798172084951,17328.86378646662,17936.613392958337,16807.492857142857,17100.571428571428,16286.121927819093,16264.529464184521,1
08/04/2019,16291.098633441845,17037.5,17783.901366558155,89.85583735144266,6.981670229390537,49.209810876335624,17390.70146027323,18005.7505805184,16841.0,17132.14285714286,16291.298539726768,16258.535133767311,1
09/04/2019,16280.36277953958,17052.0,17823.63722046042,74.0900561052085,28.195253124717414,44.8886247205571,17467.51598368356,18079.381693072188,16880.85714285714,17170.571428571428,16294.198302030727,16261.761164070671,1
10/04/2019,16280.855310105479,17064.5,17848.14468989452,48.966160962332594,44.92256495826303,41.19631479558093,17549.248710585827,18153.293182124482,16920.428571428572,17214.928571428572,16291.608432271314,16276.563960732661,1
11/04/2019,16280.438717088222,17078.0,17875.561282911778,31.30756976418482,55.397169602931534,37.63316219698544,17631.66840682159,18220.939778071206,16959.64285714286,17266.64285714286,16287.617307464125,16312.34593621451,1
12/04/2019,16250.279101206905,17119.0,17987.720898793094,45.98584150071949,60.912668712850504,31.97277338716622,17714.02669355466,18273.20644638065,16997.785714285714,17322.5,16281.544735016769,16371.793553619353,1
16/04/2019,16238.445344102676,17151.0,18063.554655897326,43.68189378562761,63.07426885912897,27.227430072849838,17796.427471759216,18316.286340937666,17034.85714285714,17383.85714285714,16273.28681395507,16451.42794477662,1
17/04/2019,16230.226363806938,17202.0,18173.773636193062,50.53851257643089,59.776921342217825,23.971666194248062,17867.400781593897,18350.357245013292,17068.285714285714,17449.64285714286,16269.170646977533,16548.92846927242,1
18/04/2019,16249.138320521386,17258.5,18267.861679478614,49.898641439845505,54.91798172084951,22.768427097036952,17936.613392958337,18379.870164918466,17100.571428571428,17518.928571428572,16264.52946418452,16657.986977938675,1
19/04/2019,16302.944991663078,17321.0,18339.05500833692,43.84175301475875,49.209810876335624,23.409861246597455,18005.7505805184,18408.002266583484,17132.14285714286,17590.35714285714,16258.535133767311,16772.712019130802,1
22/04/2019,16384.47488673942,17375.0,18365.52511326058,23.119991487499476,44.8886247205571,22.567813450120127,18079.381693072188,18426.889306618155,17170.571428571428,17661.214285714286,16261.76116407067,16895.539264810417,1
23/04/2019,16530.912545461168,17440.0,18349.087454538832,6.365501574016378,41.196314795580925,24.070704116795614,18153.293182124482,18457.01467123029,17214.928571428572,17729.35714285714,16276.563960732661,17001.699614483998,1
24/04/2019,16666.4124230408,17510.0,18353.5875769592,6.363119831984932,37.633162196985445,24.812844670460695,18220.939778071202,18494.824544838473,17266.64285714286,17792.285714285714,16312.34593621451,17089.746883732958,1
25/04/2019,16795.88608220355,17580.5,18365.11391779645,10.464490585412932,31.97277338716622,20.424299506786422,18273.206446380646,18531.812467676482,17322.5,17847.14285714286,16371.793553619354,17162.473246609232,1
26/04/2019,16912.730035277553,17662.5,18412.269964722447,27.748165426218463,27.227430072849838,11.727090336250885,18316.286340937666,18564.241457908774,17383.85714285714,17893.285714285714,16451.42794477662,17222.329970662653,1
02/05/2019,17012.54788118516,17743.5,18474.45211881484,41.475967759367734,23.971666194248062,1.5790005245736276,18350.357245013292,18590.8799815051,17449.64285714286,17933.714285714286,16548.92846927242,17276.548589923474,1
03/05/2019,17106.020280007957,17821.0,18535.979719992043,48.33179206168228,22.768427097036952,-7.035562475,18379.870164918466,18613.41988264867,17518.928571428572,17971.85714285714,16657.986977938675,17330.294403065614,1
06/05/2019,17244.265606496738,17871.0,18497.734393503262,17.225656912158172,23.409861246597455,-9.298238558,18408.002266583484,18645.562212982437,17590.35714285714,18011.85714285714,16772.712019130802,17378.15207273185,1
07/05/2019,17274.034993176218,17917.0,18559.965006823782,16.88573624074479,22.567813450120127,-13.27462703,18426.889306618155,18671.64037732934,17661.214285714286,18049.0,16895.539264810417,17426.35962267066,1
08/05/2019,17282.743307783512,17950.5,18618.256692216488,11.558103707640498,24.070704116795614,-17.0835838,18457.01467123029,18691.758075603324,17729.35714285714,18086.5,17001.699614483998,17481.241924396676,1
09/05/2019,17304.97062233748,17964.5,18624.02937766252,-20.25532556,24.812844670460695,-13.98488632,18494.824544838473,18723.56110351372,17792.285714285714,18128.071428571428,17089.746883732954,17532.58175362914,1
10/05/2019,17331.727103651498,17985.5,18639.272896348502,-33.13229877,20.424299506786422,-5.410816152,18531.812467676482,18773.54058036986,17847.14285714286,18174.714285714286,17162.473246609232,17575.88799105871,1
13/05/2019,17392.0782160109,18026.5,18660.9217839891,-29.56066092,11.727090336250885,1.7819085786196476,18564.241457908774,18828.24312608167,17893.285714285714,18221.64285714286,17222.329970662653,17615.042588204047,1
14/05/2019,17482.24097200297,18088.0,18693.75902799703,-11.97014894,1.5790005245736276,7.089540268033261,18590.8799815051,18886.80270089863,17933.714285714286,18268.64285714286,17276.54858992347,17650.48301338709,1
15/05/2019,17579.26929416034,18151.0,18722.73070583966,1.3869243339962054,-7.035562475,9.918389836446929,18613.41988264867,18945.350297124358,17971.85714285714,18315.214285714286,17330.294403065614,17685.078274304215,1
16/05/2019,17611.48784274791,18177.0,18742.51215725209,-10.94898304,-9.298238558,12.2078729930426,18645.56221298244,19003.030939442495,18011.85714285714,18364.071428571428,17378.152072731846,17725.11191770036,1
17/05/2019,17666.919419865608,18213.0,18759.080580134392,-15.10459372,-13.27462703,11.732246750562874,18671.64037732934,19057.935894056507,18049.0,18411.85714285714,17426.35962267066,17765.77839165778,1
20/05/2019,17664.34942696474,18255.5,18846.65057303526,1.4355568167861747,-17.0835838,3.595770529919053,18691.758075603324,19100.406260924257,18086.5,18453.35714285714,17481.241924396676,17806.30802479003,1
21/05/2019,17634.870765658492,18312.0,18989.129234341508,26.88619239574581,-13.98488632,-9.744558822,18723.56110351372,19122.754752127923,18128.071428571428,18487.14285714286,17532.58175362914,17851.53096215779,1
22/05/2019,17666.160396028277,18355.0,19043.839603971723,20.788412195345984,-5.410816152,-24.80451775,18773.54058036986,19137.003264774343,18174.714285714286,18513.428571428572,17575.88799105871,17889.8538780828,1
23/05/2019,17730.32394828426,18417.0,19103.67605171574,25.18327289087705,1.7819085786196476,-44.10770075,18828.243126081663,19142.242278486792,18221.64285714286,18531.071428571428,17615.04258820405,17919.900578656063,1
24/05/2019,17821.436120580212,18477.0,19132.563879419788,21.188871312891877,7.089540268033261,-65.41385973,18886.80270089862,19146.71971399364,18268.64285714286,18537.14285714286,17650.483013387093,17927.566000292074,1
27/05/2019,17891.723346520914,18519.0,19146.276653479086,5.077399056301431,9.918389836446929,-84.15674321,18945.350297124358,19150.345129935355,18315.214285714286,18535.285714285714,17685.078274304215,17920.226298636077,1
28/05/2019,17951.58473756756,18547.5,19143.41526243244,-18.43397741,12.2078729930426,-95.19559519,19003.030939442495,19152.002381792885,18364.071428571428,18532.928571428572,17725.11191770036,17913.854761064256,1
29/05/2019,17948.056858890475,18546.0,19143.943141109525,-55.51977673,11.732246750562874,-95.04881102,19057.935894056507,19155.744661911216,18411.85714285714,18535.428571428572,17765.77839165778,17915.11248094593,1
30/05/2019,17951.43132723285,18548.5,19145.56867276715,-66.49611307,3.595770529919053,-89.77901213,19100.406260924257,19161.626338439877,18453.35714285714,18540.5,17806.30802479003,17919.373661560123,1
31/05/2019,17934.42080750333,18539.0,19143.57919249667,-84.63130031,-9.744558822,-79.27296779,19122.75475212792,19170.10104894908,18487.14285714286,18548.285714285714,17851.530962157794,17926.47037962235,1
03/06/2019,17940.650852297076,18540.5,19140.349147702924,-109.9390081,-24.80451775,-64.21398569,19137.003264774343,19179.6290287809,18513.428571428572,18556.214285714286,17889.8538780828,17932.799542647674,1
04/06/2019,17875.09407203229,18519.5,19163.90592796771,-127.9542415,-44.10770075,-47.94721947,19142.2422784868,19185.839041979012,18531.071428571428,18568.071428571428,17919.90057865606,17950.303815163843,1
05/06/2019,17840.345434928953,18506.0,19171.654565071047,-126.1227853,-65.41385973,-33.39908064,19146.719713993643,19190.92386090637,18537.14285714286,18581.714285714286,17927.56600029207,17972.5047105222,1
06/06/2019,17906.983974564817,18531.0,19155.016025435183,-95.70594124,-84.15674321,-25.44656722,19150.34512993535,19195.495427848546,18535.285714285714,18588.214285714286,17920.22629863608,17980.933143580027,1
07/06/2019,17956.86089806218,18563.5,19170.13910193782,-54.49228759,-95.19559519,-24.63082468,19152.00238179288,19186.948875155613,18532.928571428572,18584.5,17913.85476106426,17982.051124844387,1
10/06/2019,17981.259591532205,18584.0,19186.740408467795,-29.60752082,-95.04881102,-25.63102118,19155.744661911212,19172.304761903262,18535.428571428572,18576.071428571428,17915.112480945932,17979.838095239596,1
11/06/2019,17984.09783393893,18593.5,19202.90216606107,-11.08898996,-89.77901213,-25.19702438,19161.626338439877,19151.62970319515,18540.5,18565.35714285714,17919.373661560123,17979.08458251913,1
12/06/2019,17984.954993474355,18596.0,19207.045006525645,-4.526133385,-79.27296779,-23.19124808,19170.10104894908,19127.795999965776,18548.285714285714,18553.64285714286,17926.47037962235,17979.48971431994,1
13/06/2019,17997.623979645476,18602.5,19207.376020354524,-14.08687795,-64.21398569,-19.3409185,19179.6290287809,19103.02526028088,18556.214285714286,18540.714285714286,17932.799542647674,17978.40331114769,1
14/06/2019,17995.75170243745,18601.5,19207.24829756255,-24.28581353,-47.94721947,-8.74862768,19185.839041979012,19099.097545388155,18568.071428571428,18532.85714285714,17950.303815163843,17966.61674032613,1
17/06/2019,17965.983005969592,18576.5,19187.016994030408,-40.03834728,-33.39908064,5.442900240468327,19190.92386090637,19111.048185544612,18581.714285714286,18534.64285714286,17972.5047105222,17958.237528741105,1
18/06/2019,17964.686766912702,18537.5,19110.313233087298,-48.78208986,-25.44656722,18.307800607438335,19195.495427848546,19137.872846351187,18588.214285714286,18544.5,17980.933143580023,17951.127153648813,1
19/06/2019,17965.768384298666,18525.0,19084.231615701334,-36.60889628,-24.63082468,27.710540093743965,19186.948875155613,19172.542345243728,18584.5,18560.285714285714,17982.051124844387,17948.029083327703,1
20/06/2019,17978.823244895684,18518.5,19058.176755104316,-8.051012359,-25.63102118,37.66925042800137,19172.304761903262,19230.94252643947,18576.071428571428,18587.714285714286,17979.838095239596,17944.486044989102,1
